#name,startNode,endNode,backname,mode,fiberType,length,measuredLossC,fixFiberMargin,measuredDispersionLambdaRefC,measuredDispersionSlopeC,measuredPmd,lossesToNode,lossesFromNode,deltaRamanGain,estimatedLossC,estimatedDispersionLambdaRefC,estimatedDispersionSlopeC,estimatedPmd,sharedRiskLinkGroup,startNodeType,endNodeType,startSiteLatitudeDeg,startSiteLatitudeMin,startSiteLatitudeSec,startSiteLongitudeDeg,startSiteLongitudeMin,startSiteLongitudeSec,endSiteLatitudeDeg,endSiteLatitudeMin,endSiteLatitudeSec,endSiteLongitudeDeg,endSiteLongitudeMin,endSiteLongitudeSec,startNode.version,endNode.version,startNode.systemType,endNode.systemType,subNetNameSource,subNetDescriptionSource,subNetAreaScaleSource,subNetAreaHeightSource,subNetAreaWidthSource,subNetLatitudeSource,subNetLongitudeSource,subNetIconLatitudeSource,subNetIconLongitudeSource,subNetNameTarget,subNetDescriptionTarget,subNetAreaScaleTarget,subNetAreaHeightTarget,subNetAreaWidthTarget,subNetLatitudeTarget,subNetLongitudeTarget,subNetIconLatitudeTarget,subNetIconLongitudeTarget,dhcpPoolDomainName
#Version 5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F0810,S0333-1,S0332-1,F0809,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,30,33,12,-88,-44,-48,30,23,49,-89,-17,-54,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0811,S0333-1,S0334-1,F0812,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,30,33,12,-88,-44,-48,30,44,15,-88,-14,-9,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0812,S0334-1,S0333-1,F0811,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,30,44,15,-88,-14,-9,30,33,12,-88,-44,-48,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0813,S0334-1,S0335-1,F0814,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,30,44,15,-88,-14,-9,30,47,39,-87,-32,-39,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0814,S0335-1,S0334-1,F0813,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,30,47,39,-87,-32,-39,30,44,15,-88,-14,-9,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0815,S0335-1,S0336-1,F0816,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,30,47,39,-87,-32,-39,30,45,6,-86,-48,-40,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0816,S0336-1,S0335-1,F0815,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,30,45,6,-86,-48,-40,30,47,39,-87,-32,-39,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0817,S0336-1,S0337-1,F0818,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,30,45,6,-86,-48,-40,30,40,0,-86,-5,-11,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0818,S0337-1,S0336-1,F0817,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,30,40,0,-86,-5,-11,30,45,6,-86,-48,-40,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0819,S0337-1,S0338-1,F0820,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,30,40,0,-86,-5,-11,30,32,46,-85,-30,-35,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0820,S0338-1,S0337-1,F0819,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,30,32,46,-85,-30,-35,30,40,0,-86,-5,-11,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0821,S0338-1,S0339-1,F0822,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,30,32,46,-85,-30,-35,30,28,56,-84,-55,-59,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0822,S0339-1,S0338-1,F0821,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,30,28,56,-84,-55,-59,30,32,46,-85,-30,-35,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0829,S0340-1,S0341-1,F0830,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,41,6,24,-74,-14,-32,41,17,56,-74,-56,-33,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0830,S0341-1,S0340-1,F0829,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,41,17,56,-74,-56,-33,41,6,24,-74,-14,-32,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0835,S0342-1,S0343-1,F0836,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,40,4,7,-74,-23,-26,39,40,13,-74,-52,-6,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0836,S0343-1,S0342-1,F0835,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,39,40,13,-74,-52,-6,40,4,7,-74,-23,-26,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0845,S0345-1,S0346-1,F0846,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,36,33,38,-76,-49,-43,36,16,8,-77,-23,-49,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0846,S0346-1,S0345-1,F0845,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,36,16,8,-77,-23,-49,36,33,38,-76,-49,-43,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0847,S0346-1,S0347-1,F0848,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,36,16,8,-77,-23,-49,35,58,59,-77,-60,-23,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0848,S0347-1,S0346-1,F0847,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,35,58,59,-77,-60,-23,36,16,8,-77,-23,-49,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0853,S0348-1,S0349-1,F0854,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,37,32,48,-76,-20,-4,38,19,57,-76,-27,-29,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0854,S0349-1,S0348-1,F0853,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,38,19,57,-76,-27,-29,37,32,48,-76,-20,-4,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0855,S0349-1,S0350-1,F0856,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,38,19,57,-76,-27,-29,38,38,8,-75,-44,-59,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0856,S0350-1,S0349-1,F0855,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,38,38,8,-75,-44,-59,38,19,57,-76,-27,-29,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0857,S0350-1,S0351-1,F0858,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,38,38,8,-75,-44,-59,39,9,40,-75,-42,-60,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0858,S0351-1,S0350-1,F0857,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,39,9,40,-75,-42,-60,38,38,8,-75,-44,-59,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0863,S0352-1,S0353-1,F0864,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,38,9,5,-122,-8,-43,38,25,46,-121,-54,-23,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0864,S0353-1,S0352-1,F0863,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,38,25,46,-121,-54,-23,38,9,5,-122,-8,-43,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0869,S0354-1,S0355-1,F0870,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,37,59,45,-121,-44,-30,38,9,52,-121,-2,-29,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0870,S0355-1,S0354-1,F0869,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,38,9,52,-121,-2,-29,37,59,45,-121,-44,-30,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0871,S0355-1,S0356-1,F0872,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,38,9,52,-121,-2,-29,38,19,34,-120,-16,-32,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0872,S0356-1,S0355-1,F0871,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,38,19,34,-120,-16,-32,38,9,52,-121,-2,-29,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0873,S0356-1,S0357-1,F0874,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,38,19,34,-120,-16,-32,38,31,57,-119,-31,-34,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0874,S0357-1,S0356-1,F0873,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,38,31,57,-119,-31,-34,38,19,34,-120,-16,-32,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0875,S0357-1,S0358-1,F0876,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,38,31,57,-119,-31,-34,38,49,42,-118,-43,-37,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0876,S0358-1,S0357-1,F0875,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,38,49,42,-118,-43,-37,38,31,57,-119,-31,-34,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0877,S0358-1,S0359-1,F0878,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,38,49,42,-118,-43,-37,39,7,45,-117,-50,-45,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0878,S0359-1,S0358-1,F0877,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,39,7,45,-117,-50,-45,38,49,42,-118,-43,-37,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0879,S0359-1,S0360-1,F0880,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,39,7,45,-117,-50,-45,39,26,7,-117,-3,-48,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0880,S0360-1,S0359-1,F0879,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,39,26,7,-117,-3,-48,39,7,45,-117,-50,-45,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0881,S0360-1,S0361-1,F0882,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,39,26,7,-117,-3,-48,39,38,42,-116,-26,-14,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0882,S0361-1,S0360-1,F0881,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,39,38,42,-116,-26,-14,39,26,7,-117,-3,-48,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0883,S0361-1,S0362-1,F0884,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,39,38,42,-116,-26,-14,39,56,55,-115,-43,-15,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0884,S0362-1,S0361-1,F0883,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,39,56,55,-115,-43,-15,39,38,42,-116,-26,-14,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0885,S0362-1,S0363-1,F0886,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,39,56,55,-115,-43,-15,40,9,1,-115,-1,-44,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0886,S0363-1,S0362-1,F0885,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,40,9,1,-115,-1,-44,39,56,55,-115,-43,-15,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0887,S0363-1,S0364-1,F0888,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,40,9,1,-115,-1,-44,40,24,6,-114,-22,-42,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0888,S0364-1,S0363-1,F0887,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,40,24,6,-114,-22,-42,40,9,1,-115,-1,-44,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0889,S0364-1,S0365-1,F0890,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,40,24,6,-114,-22,-42,40,31,15,-113,-47,-36,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0890,S0365-1,S0364-1,F0889,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,40,31,15,-113,-47,-36,40,24,6,-114,-22,-42,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0891,S0365-1,S0366-1,F0892,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,40,31,15,-113,-47,-36,40,43,15,-113,-11,-2,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0892,S0366-1,S0365-1,F0891,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,40,43,15,-113,-11,-2,40,31,15,-113,-47,-36,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0893,S0366-1,S0367-1,F0894,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,40,43,15,-113,-11,-2,40,47,0,-112,-35,-27,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0894,S0367-1,S0366-1,F0893,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,40,47,0,-112,-35,-27,40,43,15,-113,-11,-2,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0901,S0368-1,S0369-1,F0902,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,35,38,8,-96,-60,-57,35,53,46,-96,-32,-18,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0902,S0369-1,S0368-1,F0901,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,35,53,46,-96,-32,-18,35,38,8,-96,-60,-57,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0907,S0370-1,S0371-1,F0908,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,28,4,33,-81,-5,-12,27,34,50,-80,-49,-24,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0908,S0371-1,S0370-1,F0907,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,27,34,50,-80,-49,-24,28,4,33,-81,-5,-12,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0909,S0371-1,S0372-1,F0910,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,27,34,50,-80,-49,-24,27,10,42,-80,-32,-35,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0910,S0372-1,S0371-1,F0909,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,27,10,42,-80,-32,-35,27,34,50,-80,-49,-24,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0915,S0373-1,S0374-1,F0916,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,40,29,0,-75,-25,-12,40,56,43,-75,-36,-34,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0916,S0374-1,S0373-1,F0915,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,40,56,43,-75,-36,-34,40,29,0,-75,-25,-12,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0921,S0375-1,S0376-1,F0922,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,33,24,12,-112,-42,-23,33,15,56,-113,-18,-57,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0922,S0376-1,S0375-1,F0921,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,33,15,56,-113,-18,-57,33,24,12,-112,-42,-23,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0923,S0376-1,S0377-1,F0924,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,33,15,56,-113,-18,-57,33,11,23,-113,-57,-59,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0924,S0377-1,S0376-1,F0923,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,33,11,23,-113,-57,-59,33,15,56,-113,-18,-57,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0925,S0377-1,S0378-1,F0926,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,33,11,23,-113,-57,-59,33,4,21,-114,-37,-2,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0926,S0378-1,S0377-1,F0925,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,33,4,21,-114,-37,-2,33,11,23,-113,-57,-59,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0927,S0378-1,S0379-1,F0928,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,33,4,21,-114,-37,-2,32,56,4,-115,-20,-60,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0928,S0379-1,S0378-1,F0927,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,32,56,4,-115,-20,-60,33,4,21,-114,-37,-2,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0929,S0379-1,S0380-1,F0930,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,32,56,4,-115,-20,-60,32,52,45,-115,-56,-6,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0930,S0380-1,S0379-1,F0929,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,32,52,45,-115,-56,-6,32,56,4,-115,-20,-60,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0931,S0380-1,S0381-1,F0932,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,32,52,45,-115,-56,-6,32,50,15,-116,-32,-10,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0932,S0381-1,S0380-1,F0931,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,32,50,15,-116,-32,-10,32,52,45,-115,-56,-6,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0937,S0382-1,S0383-1,F0938,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,33,1,27,-111,-40,-36,32,36,32,-111,-18,-22,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0938,S0383-1,S0382-1,F0937,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,32,36,32,-111,-18,-22,33,1,27,-111,-40,-36,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0943,S0384-1,S0385-1,F0944,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,40,37,38,-79,-16,-29,40,47,0,-78,-30,-32,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0944,S0385-1,S0384-1,F0943,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,40,47,0,-78,-30,-32,40,37,38,-79,-16,-29,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
